events count, average value,lower bound - 0.3, upper bound - 0.3, timeSpent
2324,5113.90576592,3579.73403614,6648.0774957,3568
2325,5114.09462366,3579.86623656,6648.32301075,3569
2326,5113.29965606,3579.30975924,6647.28955288,3570
2327,5114.24108294,3579.96875806,6648.51340782,3572
2328,5113.00902062,3579.10631443,6646.9117268,3573
2329,5113.27221984,3579.29055389,6647.25388579,3574
2330,5111.15493562,3577.80845494,6644.50141631,3575
2331,5111.59116259,3578.11381381,6645.06851137,3576
2332,5112.30874786,3578.6161235,6646.00137221,3577
2333,5113.29061294,3579.30342906,6647.27779683,3579
2334,5111.61782348,3578.13247644,6645.10317052,3580
2335,5112.99614561,3579.09730193,6646.89498929,3581
2336,5111.52953767,3578.07067637,6644.98839897,3582
2337,5111.49679076,3578.04775353,6644.94582798,3583
2338,5111.17579127,3577.82305389,6644.52852866,3585
2339,5112.68148782,3578.87704147,6646.48593416,3586
2340,5114.75128205,3580.32589744,6649.17666667,3587
2341,5116.2101666,3581.34711662,6651.07321657,3588
2342,5115.68701964,3580.98091375,6650.39312553,3588
2343,5114.97183099,3580.48028169,6649.46338028,3589
2344,5116.90827645,3581.83579352,6651.98075939,3590
2345,5116.48784648,3581.54149254,6651.43420043,3592
2346,5115.48081841,3580.83657289,6650.12506394,3593
2347,5115.9365147,3581.15556029,6650.71746911,3594
2348,5117.90417376,3582.53292164,6653.27542589,3595
2349,5116.42401022,3581.49680715,6651.35121328,3596
2350,5116.05404255,3581.23782979,6650.87025532,3597
2351,5113.91918333,3579.74342833,6648.09493832,3599
2352,5114.3877551,3580.07142857,6648.70408163,3600
2353,5115.20229494,3580.64160646,6649.76298343,3601
2354,5114.16397621,3579.91478335,6648.41316907,3602
2355,5112.16645435,3578.51651805,6645.81639066,3603
2356,5111.00806452,3577.70564516,6644.31048387,3604
2357,5112.84726347,3578.99308443,6646.70144251,3605
2358,5113.66793893,3579.56755725,6647.76832061,3607
2359,5111.71301399,3578.19910979,6645.22691819,3608
2360,5111.6,3578.12,6645.08,3609
2361,5109.96230411,3576.97361288,6642.95099534,3610
2362,5110.78662151,3577.55063506,6644.02260796,3611
2363,5109.91239949,3576.93867964,6642.88611934,3612
2364,5111.41878173,3577.99314721,6644.84441624,3614
2365,5112.63340381,3578.84338266,6646.42342495,3615
2366,5112.71513102,3578.90059172,6646.52967033,3616
2367,5113.95057034,3579.76539924,6648.13574144,3617
2368,5115.87162162,3581.11013514,6650.63310811,3618
2369,5119.67890295,3583.77523207,6655.58257384,3618
2370,5117.76530182,3582.43571127,6653.09489236,3619
2371,5117.91775622,3582.54242935,6653.29308309,3620
2372,5117.78128951,3582.44690265,6653.11567636,3620
2373,5118.02740304,3582.61918212,6653.43562395,3620
2374,5119.60867734,3583.72607414,6655.49128054,3621
2375,5120.71494737,3584.50046316,6656.92943158,3622
2376,5118.83417508,3583.18392256,6654.48442761,3623
2377,5117.28060581,3582.09642406,6652.46478755,3624
2378,5119.16400336,3583.41480235,6654.91320437,3625
2379,5118.28415301,3582.7989071,6653.76939891,3627
2380,5120.21260504,3584.14882353,6656.27638655,3628
2381,5121.36749265,3584.95724486,6657.77774045,3629
2382,5120.31905961,3584.22334173,6656.4147775,3630
2383,5122.00461603,3585.40323122,6658.60600084,3631
2384,5123.26677852,3586.28674497,6660.24681208,3632
2385,5122.54926625,3585.78448637,6659.31404612,3634
2386,5122.12279966,3585.48595977,6658.75963956,3635
2387,5122.61248429,3585.828739,6659.39622958,3636
2388,5120.9861809,3584.69032663,6657.28203518,3637
2389,5122.54416074,3585.78091252,6659.30740896,3638
2390,5120.55271967,3584.38690377,6656.71853556,3639
2391,5120.31409452,3584.21986616,6656.40832288,3640
2392,5121.44272575,3585.00990803,6657.87554348,3641
2393,5120.13873799,3584.09711659,6656.18035938,3643
2394,5119.05889724,3583.34122807,6654.77656642,3644
2395,5119.5519833,3583.68638831,6655.41757829,3645
2396,5119.21410684,3583.44987479,6654.9783389,3646
2397,5119.83854819,3583.88698373,6655.79011264,3648
2398,5118.82735613,3583.17914929,6654.47556297,3652
2399,5120.3088787,3584.21621509,6656.40154231,3652
2400,5118.5275,3582.96925,6654.08575,3653
2401,5116.96834652,3581.87784257,6652.05885048,3654
2402,5118.17485429,3582.722398,6653.62731057,3655
2403,5119.15813566,3583.41069496,6654.90557636,3656
2404,5120.99334443,3584.6953411,6657.29134775,3658
2405,5119.68024948,3583.77617464,6655.58432432,3659
2406,5120.97838736,3584.68487116,6657.27190357,3660
2407,5119.38886581,3583.57220607,6655.20552555,3661
2408,5119.02990033,3583.32093023,6654.73887043,3662
2409,5118.07555002,3582.65288501,6653.49821503,3663
2410,5118.88838174,3583.22186722,6654.55489627,3664
2411,5119.95810867,3583.97067607,6655.94554127,3666
2412,5120.77777778,3584.54444444,6657.01111111,3667
2413,5120.28926647,3584.20248653,6656.37604642,3668
2414,5118.64043082,3583.04830157,6654.23256007,3669
2415,5120.64306418,3584.45014493,6656.83598344,3670
2416,5122.0343543,3585.42404801,6658.6446606,3672
2417,5120.20852296,3584.14596607,6656.27107985,3673
2418,5118.51406121,3582.95984285,6654.06827957,3674
2419,5119.47747003,3583.63422902,6655.32071104,3675
2420,5118.52272727,3582.96590909,6654.07954545,3676
2421,5116.58488228,3581.6094176,6651.56034696,3677
2422,5118.53303055,3582.97312139,6654.09293972,3679
2423,5118.45109369,3582.91576558,6653.98642179,3680
2424,5118.26815182,3582.78770627,6653.74859736,3681
2425,5119.60701031,3583.72490722,6655.4891134,3682
2426,5120.85201979,3584.59641385,6657.10762572,3683
2427,5119.21260816,3583.44882571,6654.97639061,3684
2428,5118.50247117,3582.95172982,6654.05321252,3686
2429,5119.67476328,3583.77233429,6655.57719226,3687
2430,5117.70823045,3582.39576132,6653.02069959,3688
2431,5118.84944467,3583.19461127,6654.50427807,3689
2432,5120.44777961,3584.31344572,6656.58211349,3690
2433,5120.15289766,3584.10702836,6656.19876695,3691
2434,5121.85949055,3585.30164339,6658.41733772,3693
2435,5122.70965092,3585.89675565,6659.5225462,3694
2436,5124.30747126,3587.01522989,6661.59971264,3695
2437,5122.92695938,3586.04887156,6659.80504719,3696
2438,5121.64848236,3585.15393765,6658.14302707,3697
2439,5119.83722837,3583.88605986,6655.78839688,3698
2440,5121.73360656,3585.21352459,6658.25368852,3699
2441,5121.90659566,3585.33461696,6658.47857435,3701
2442,5122.27723178,3585.59406224,6658.96040131,3702
2443,5124.07286124,3586.85100287,6661.29471961,3703
2444,5125.2111293,3587.64779051,6662.77446809,3704
2445,5123.40940695,3586.38658487,6660.43222904,3705
2446,5123.05273917,3586.13691742,6659.96856092,3706
2447,5121.24111157,3584.8687781,6657.61344503,3708
2448,5119.95874183,3583.97111928,6655.94636438,3709
2449,5121.34953042,3584.94467129,6657.75438955,3710
2450,5119.48,3583.636,6655.324,3711
2451,5118.83435333,3583.18404733,6654.48465932,3712
2452,5118.29853181,3582.80897227,6653.78809135,3714
2453,5118.16754994,3582.71728496,6653.61781492,3715
2454,5118.94335778,3583.26035045,6654.62636512,3716
2455,5117.29368635,3582.10558045,6652.48179226,3717
2456,5118.37418567,3582.86192997,6653.88644137,3718
2457,5120.26129426,3584.18290598,6656.33968254,3719
2458,5120.70463792,3584.49324654,6656.91602929,3721
2459,5120.9150061,3584.64050427,6657.18950793,3722
2460,5122.61178862,3585.82825203,6659.3953252,3723
2461,5121.06298253,3584.74408777,6657.38187729,3724
2462,5121.0077173,3584.70540211,6657.31003249,3725
2463,5119.52659359,3583.66861551,6655.38457166,3726
2464,5119.7987013,3583.85909091,6655.73831169,3727
2465,5120.62718053,3584.43902637,6656.81533469,3729
2466,5119.02798054,3583.31958637,6654.7363747,3730
2467,5117.76408593,3582.43486015,6653.09331171,3731
2468,5115.78606159,3581.05024311,6650.52188006,3732
2469,5115.47792629,3580.8345484,6650.12130417,3733
2470,5114.15303644,3579.90712551,6648.39894737,3734
2471,5112.96883853,3579.07818697,6646.85949008,3736
2472,5114.00566343,3579.8039644,6648.20736246,3737
2473,5112.38697938,3578.67088556,6646.10307319,3738
2474,5110.67057397,3577.46940178,6643.87174616,3739
2475,5111.52888889,3578.07022222,6644.98755556,3740
2476,5111.89822294,3578.32875606,6645.46768982,3741
2477,5110.87888575,3577.61522002,6644.14255147,3743
2478,5110.03833737,3577.02683616,6643.04983858,3744
2479,5109.78539734,3576.84977814,6642.72101654,3745
2480,5108.60725806,3576.02508065,6641.18943548,3746
2481,5110.39258364,3577.27480854,6643.51035873,3747
2482,5110.37590653,3577.26313457,6643.48867849,3748
2483,5108.88924688,3576.22247282,6641.55602094,3750
2484,5109.03663446,3576.32564412,6641.7476248,3751
2485,5108.68732394,3576.08112676,6641.29352113,3752
2486,5106.94207562,3574.85945294,6639.02469831,3753
2487,5108.56332931,3575.99433052,6641.13232811,3754
2488,5108.03617363,3575.62532154,6640.44702572,3755
2489,5107.44154279,3575.20907995,6639.67400562,3757
2490,5106.69277108,3574.68493976,6638.70060241,3758
2491,5104.89040546,3573.42328382,6636.3575271,3759
2492,5105.71107544,3573.99775281,6637.42439807,3760
2493,5106.09145608,3574.26401925,6637.9188929,3761
2494,5107.89174018,3575.52421812,6640.25926223,3762
2495,5106.53066132,3574.57146293,6638.48985972,3763
2496,5105.59415064,3573.91590545,6637.27239583,3765
2497,5103.82619143,3572.678334,6634.97404886,3766
2498,5105.69415532,3573.98590873,6637.40240192,3767
2499,5104.05322129,3572.8372549,6635.26918768,3768
2500,5105.8656,3574.10592,6637.62528,3769
2501,5106.25829668,3574.38080768,6638.13578569,3770
2502,5107.39288569,3575.17501998,6639.6107514,3772
2503,5106.47862565,3574.53503795,6638.42221334,3773
2504,5106.69768371,3574.68837859,6638.70698882,3774
2505,5108.11177645,3575.67824351,6640.54530938,3775
2506,5109.04070231,3576.32849162,6641.75291301,3776
2507,5107.48424412,3575.23897088,6639.72951735,3778
2508,5107.78349282,3575.44844498,6640.11854067,3779
2509,5105.80868872,3574.0660821,6637.55129534,3780
2510,5106.39083665,3574.47358566,6638.30808765,3781
2511,5105.85304659,3574.09713262,6637.60896057,3782
2512,5106.53025478,3574.57117834,6638.48933121,3783
2513,5106.24114604,3574.36880223,6638.11348985,3784
2514,5105.62887828,3573.9402148,6637.31754177,3786
2515,5104.35228628,3573.0466004,6635.65797217,3787
2516,5104.5282194,3573.16975358,6635.88668521,3788
2517,5103.60309893,3572.52216925,6634.68402861,3789
2518,5102.49444003,3571.74610802,6633.24277204,3790
2519,5101.24811433,3570.87368003,6631.62254863,3791
2520,5101.91666667,3571.34166667,6632.49166667,3793
2521,5102.79888933,3571.95922253,6633.63855613,3794
2522,5104.7109437,3573.29766059,6636.1242268,3795
2523,5103.73919937,3572.61743956,6634.86095918,3796
2524,5103.86568938,3572.70598257,6635.0253962,3797
2525,5105.76831683,3574.03782178,6637.49881188,3798
2526,5106.88677751,3574.82074426,6638.95281077,3800
2527,5107.63316185,3575.3432133,6639.92311041,3801
2528,5108.39003165,3575.87302215,6640.90704114,3802
2529,5106.55911427,3574.59137999,6638.52684856,3803
2530,5104.87193676,3573.41035573,6636.33351779,3804
2531,5106.33583564,3574.43508495,6638.23658633,3805
2532,5105.55608215,3573.8892575,6637.22290679,3806
2533,5106.40781682,3574.48547177,6638.33016186,3808
2534,5108.00434096,3575.60303867,6640.40564325,3809
2535,5108.90374753,3576.23262327,6641.57487179,3810
2536,5109.4148265,3576.59037855,6642.23927445,3811
2537,5107.92905006,3575.55033504,6640.30776508,3812
2538,5106.40464933,3574.48325453,6638.32604413,3813
2539,5105.18589996,3573.63012997,6636.74166995,3815
2540,5106.87519685,3574.8126378,6638.93775591,3816
2541,5106.77016922,3574.73911846,6638.80121999,3817
2542,5107.61526357,3575.3306845,6639.89984264,3818
2543,5108.56940621,3575.99858435,6641.14022808,3819
2544,5108.96894654,3576.27826258,6641.6596305,3820
2545,5108.08369352,3575.65858546,6640.50880157,3821
2546,5109.32757266,3576.52930086,6642.12584446,3823
2547,5110.4393404,3577.30753828,6643.57114252,3824
2548,5108.79984301,3576.15989011,6641.43979592,3825
2549,5108.4652805,3575.92569635,6641.00486465,3826
2550,5107.46588235,3575.22611765,6639.70564706,3831
2551,5107.95570365,3575.56899255,6640.34241474,3841
2552,5108.44318182,3575.91022727,6640.97613636,3845
2553,5108.17939679,3575.72557775,6640.63321582,3847
2554,5106.62490211,3574.63743148,6638.61237275,3848
2555,5104.80939335,3573.36657534,6636.25221135,3849
2556,5105.97378717,3574.18165102,6637.76592332,3850
2557,5104.22291748,3572.95604224,6635.48979273,3852
2558,5105.62861611,3573.94003127,6637.31720094,3853
2559,5104.92262603,3573.44583822,6636.39941383,3854
2560,5105.44609375,3573.81226562,6637.07992187,3855
2561,5105.97461929,3574.1822335,6637.76700508,3856
2562,5106.46174863,3574.52322404,6638.40027322,3858
2563,5106.03979711,3574.22785798,6637.85173625,3859
2564,5105.29290172,3573.7050312,6636.88077223,3860
2565,5105.03352827,3573.52346979,6636.54358674,3861
2566,5106.86983632,3574.80888542,6638.93078722,3862
2567,5106.16712115,3574.31698481,6638.0172575,3863
2568,5106.67250779,3574.67075545,6638.67426012,3864
2569,5107.32619696,3575.12833787,6639.52405605,3866
2570,5105.76420233,3574.03494163,6637.49346304,3867
2571,5107.45779852,3575.22045897,6639.69513808,3868
2572,5106.55093313,3574.58565319,6638.51621306,3869
2573,5106.23668869,3574.36568208,6638.1076953,3870
2574,5105.79176379,3574.05423465,6637.52929293,3871
2575,5107.38213592,3575.16749515,6639.5967767,3873
2576,5108.13431677,3575.69402174,6640.5746118,3874
2577,5108.89871944,3576.22910361,6641.56833527,3875
2578,5108.74515128,3576.1216059,6641.36869666,3876
2579,5106.80961613,3574.76673129,6638.85250097,3877
2580,5108.19186047,3575.73430233,6640.6494186,3878
2581,5106.81790004,3574.77253003,6638.86327005,3880
2582,5104.92447715,3573.447134,6636.40182029,3881
2583,5104.15679443,3572.9097561,6635.40383275,3882
2584,5105.84094427,3574.08866099,6637.59322755,3883
2585,5106.75976789,3574.73183752,6638.78769826,3884
2586,5105.67594741,3573.97316319,6637.37873163,3885
2587,5105.97062234,3574.17943564,6637.76180905,3887
2588,5105.45904173,3573.82132921,6637.09675425,3888
2589,5105.02896871,3573.5202781,6636.53765933,3889
2590,5105.98532819,3574.18972973,6637.78092664,3890
2591,5107.04978773,3574.93485141,6639.16472404,3891
2592,5107.10030864,3574.97021605,6639.23040123,3892
2593,5106.9733899,3574.88137293,6639.06540686,3894
2594,5108.8384734,3576.18693138,6641.49001542,3895
2595,5108.30404624,3575.81283237,6640.79526012,3896
2596,5108.27927581,3575.79549307,6640.76305855,3897
2597,5108.5625722,3575.99380054,6641.13134386,3898
2598,5108.46381832,3575.92467283,6641.00296382,3900
2599,5109.35667564,3576.54967295,6642.16367834,3901
2600,5110.69807692,3577.48865385,6643.9075,3902
2601,5110.38523645,3577.26966551,6643.50080738,3903
2602,5108.76095311,3576.13266718,6641.38923905,3904
2603,5109.61237034,3576.72865924,6642.49608144,3905
2604,5109.79953917,3576.85967742,6642.73940092,3907
2605,5111.55930902,3578.09151631,6645.02710173,3908
2606,5110.78127398,3577.54689179,6644.01565618,3909
2607,5110.66474875,3577.46532413,6643.86417338,3910
2608,5110.89493865,3577.62645706,6644.16342025,3911
2609,5111.01724799,3577.71207359,6644.32242238,3912
2610,5111.10076628,3577.7705364,6644.43099617,3913
2611,5110.6227499,3577.43592493,6643.80957488,3915
2612,5109.18070444,3576.42649311,6641.93491577,3916
2613,5108.66666667,3576.06666667,6641.26666667,3917
2614,5106.72111706,3574.70478194,6638.73745218,3918
2615,5105.70439771,3573.99307839,6637.41571702,3919
2616,5104.62844037,3573.23990826,6636.01697248,3920
2617,5106.43217425,3574.50252197,6638.36182652,3921
2618,5106.00343774,3574.20240642,6637.80446906,3923
2619,5107.55097365,3575.28568156,6639.81626575,3924
2620,5108.5129771,3575.95908397,6641.06687023,3925
2621,5109.41320107,3576.58924075,6642.23716139,3926
2622,5110.21167048,3577.14816934,6643.27517162,3927
2623,5110.36751811,3577.25726268,6643.47777354,3928
2624,5111.62766768,3578.13936738,6645.11596799,3929
2625,5110.58666667,3577.41066667,6643.76266667,3931
2626,5110.5727342,3577.40091394,6643.74455446,3932
2627,5111.01370384,3577.70959269,6644.317815,3933
2628,5110.27549467,3577.19284627,6643.35814307,3934
2629,5109.56751617,3576.69726132,6642.43777102,3935
2630,5108.90874525,3576.23612167,6641.58136882,3936
2631,5110.30710756,3577.21497529,6643.39923983,3938
2632,5110.66071429,3577.4625,6643.85892857,3939
2633,5109.19445499,3576.4361185,6641.95279149,3940
2634,5108.83599089,3576.18519362,6641.48678815,3941
2635,5110.58026565,3577.40618596,6643.75434535,3942
2636,5111.17412747,3577.82188923,6644.52636571,3943
2637,5110.01971938,3577.01380356,6643.02563519,3945
2638,5110.41243366,3577.28870356,6643.53616376,3946
2639,5111.84046987,3578.28832891,6645.39261084,3947
2640,5113.42348485,3579.39643939,6647.4505303,3948
2641,5113.1260886,3579.18826202,6647.06391518,3949
2642,5113.76267979,3579.63387585,6647.89148372,3950
2643,5111.9954597,3578.39682179,6645.59409762,3951
2644,5113.08774584,3579.16142209,6647.01406959,3953
2645,5114.18676749,3579.93073724,6648.44279773,3954
2646,5113.2898715,3579.30291005,6647.27683296,3955
2647,5113.19569324,3579.23698527,6647.15440121,3956
2648,5114.79003021,3580.35302115,6649.22703927,3957
2649,5114.28312571,3579.998188,6648.56806342,3958
2650,5112.7045283,3578.89316981,6646.51588679,3959
2651,5111.82723501,3578.2790645,6645.37540551,3961
2652,5112.07352941,3578.45147059,6645.69558824,3962
2653,5110.23218997,3577.16253298,6643.30184697,3963
2654,5109.26299925,3576.48409947,6642.04189902,3964
2655,5109.59548023,3576.71683616,6642.47412429,3965
2656,5107.68260542,3575.3778238,6639.98738705,3966
2657,5107.02408732,3574.91686112,6639.13131351,3968
2658,5105.28216704,3573.69751693,6636.86681716,3969
2659,5105.5411809,3573.87882663,6637.20353516,3970
2660,5105.7887218,3574.05210526,6637.52533835,3971
2661,5105.27696355,3573.69387448,6636.86005261,3972
2662,5106.28061608,3574.39643125,6638.1648009,3973
2663,5105.85505069,3574.09853549,6637.6115659,3975
2664,5105.66741742,3573.96719219,6637.36764264,3976
2665,5107.29305816,3575.10514071,6639.48097561,3977
2666,5108.30345086,3575.8124156,6640.79448612,3978
2667,5108.49006374,3575.94304462,6641.03708286,3979
2668,5110.11881559,3577.08317091,6643.15446027,3980
2669,5111.81116523,3578.26781566,6645.3545148,3982
2670,5111.18277154,3577.82794007,6644.537603,3983
2671,5112.99850243,3579.0989517,6646.89805316,3984
2672,5114.68712575,3580.28098802,6649.09326347,3985
2673,5113.82566405,3579.67796483,6647.97336326,3986
2674,5112.57404637,3578.80183246,6646.34626028,3987
2675,5111.18953271,3577.8326729,6644.54639252,3989
2676,5110.84080717,3577.58856502,6644.09304933,3990
2677,5112.50130743,3578.7509152,6646.25169966,3991
2678,5113.53360717,3579.47352502,6647.59368932,3992
